source_run,benchmark_seed,perturbation_seed,episode,task_type,target_id,instruction,visual_perturbation,perturbation,ensemble_mode,temporal_profile,ensemble_decay,max_prediction_age,grounding_shift_reset_threshold_m,execution_mode,uses_privileged_execution_assistance,uses_privileged_perturbation_oracle,scene_seed,scene_rejections,task_success,clean_success,task_success_step,clean_success_step,wrong_object_contact,wrong_object_contact_ids,first_wrong_object_contact_step,steps,termination,failure_category,mean_grounding_error_cm,max_grounding_error_cm,final_grounding_error_cm,final_predicted_target_x,final_predicted_target_y,final_predicted_target_z,mean_target_class_accuracy,min_eef_target_distance,gripper_close_step,target_contact,first_target_contact_step,target_motion_detected,grasped_once,first_grasp_step,first_grasp_lost_step,collateral_object_contact,collateral_contact_ids,wrong_object_moved,wrong_object_moved_ids,first_wrong_object_movement_step,max_wrong_object_displacement,max_wrong_displacement_by_id_json,max_target_height,min_target_height,min_target_uprightness,target_toppled,final_target_height,push_forward_displacement,push_lateral_displacement,action_clip_rate,safety_intervention_rate,workspace_violation_rate,recovery_cycles,mean_pose_action_norm,latest_only_rate,mean_oldest_prediction_age,max_oldest_prediction_age,mean_temporal_contributors,mean_latest_prediction_weight,phase_transition_count,grounding_shift_resets,grounding_reset_steps_json,stale_predictions_discarded,diagnostic_trace_enabled,phase_transition_trace_json,contact_event_trace_json,target_prediction_trace_json,perturbation_event_count,perturbation_type,perturbation_protocol_version,perturbation_level,protocol_collision_integrity_passed,injected,injection_step,injection_phase,requested_delta_m,selected_direction_x,selected_direction_y,actual_delta_x_m,actual_delta_y_m,actual_delta_z_m,actual_delta_norm_m,grounding_error_before_injection_cm,grounding_error_after_injection_cm,max_grounding_error_after_injection_cm,post_injection_contact_latency,reacquired_within_0_5cm,reacquisition_latency_0_5cm,reacquired_within_1_0cm,reacquisition_latency_1_0cm,reacquired_within_2_0cm,reacquisition_latency_2_0cm,reacquisition_latency,benchmark_level,benchmark_mode
seed_1,20260801,20260802,51,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,869057764,8,1,0,107,0,0,,0,107,task_success_only,task_success_only,0.9394827662186334,2.677155364130327,1.8521249586812825,0.20203456282615662,0.10314425081014633,0.8248661160469055,1.0,0.040164658003466434,1,1,67,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8361450749383211,0.821630397068379,0.0016112476587295532,1,0.82848972893651,0.13080067454693833,0.056441905101453374,0.0,0.1588785046728972,0.0,0,0.36654543545614543,0.6074766355140186,1.0654205607476634,3,2.0654205607476634,0.8367103067064643,3,6,[],627,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,29,6,0.07,-0.3017889054643583,0.9533747723422434,-0.021125223487615585,0.06673623621463776,0.0,0.07000000029802322,1.0202433862496054,0.20808504956579033,2.677155364130327,38,1,1,1,1,1,1,1,0.07,temporal
seed_1,20260801,20260802,52,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2010421004,0,1,1,144,150,0,,0,150,success,success,1.0193744898458699,3.5989900368980936,1.9308163791630668,0.005211890675127506,0.15029972791671753,0.9112006425857544,1.0,0.0023058821331797116,131,1,135,1,1,135,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9047666736555302,0.8216602651223702,0.9999537966077696,0,0.9047666736555302,0.0,0.005972241565705471,0.0,0.0,0.0,1,0.3522928472218172,0.8,0.56,3,1.56,0.9150767595451845,6,8,[],650,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,28,1,0.07,0.8314696123025452,0.5555702330196022,0.058202873915433884,0.038889914751052856,0.0,0.07000000029802322,1.5114234929531287,0.5933920281072038,3.5989900368980936,107,1,45,1,1,1,1,1,0.07,temporal
seed_1,20260801,20260802,53,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1174929712,0,1,1,152,157,0,,0,157,success,success,0.8642802374045412,2.0201345249705818,0.8205058556295108,0.1493760049343109,0.046600669622421265,0.8969569206237793,1.0,0.002271664533852383,139,1,50,1,1,143,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9022876390971968,0.8216244259833811,0.9989633116929326,0,0.9022876390971968,0.0,0.018167755646188593,0.03184713375796178,0.0,0.0,1,0.37036715359289835,0.7707006369426752,0.6496815286624203,3,1.6496815286624205,0.9018674455229229,6,6,[],542,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,35,1,0.07,0.7071067811865474,-0.7071067811865477,0.04949747398495674,-0.04949747398495674,0.0,0.07000000029802322,0.7652354833397238,0.7374687460797924,2.0201345249705818,15,1,3,1,1,1,1,1,0.07,temporal
seed_1,20260801,20260802,54,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,491312438,3,1,1,87,87,0,,0,87,success,success,1.3578148135698656,3.7373300732162127,2.4667447403404803,0.00030939187854528427,-0.20357942581176758,0.8233495354652405,1.0,0.044873605220793956,1,1,72,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.821646476907962,0.9996742643998004,0,0.8233266759223757,0.06586633432578833,0.016316534810692212,0.08045977011494253,0.1839080459770115,0.0,0,0.40818192429880235,0.5517241379310345,1.2758620689655173,3,2.2758620689655173,0.8075750167213731,3,2,[],380,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,34,6,0.07,-0.7261088003068717,-0.6875798209058461,-0.05082761496305466,-0.0481305867433548,0.0,0.07000000029802322,0.44903229731455907,3.157119746034868,3.7373300732162127,38,1,41,1,25,1,19,19,0.07,temporal
seed_1,20260801,20260802,55,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1969865608,11,1,1,83,83,0,,0,83,success,success,1.23167793456185,2.953999730617577,1.1864794356494501,0.04562161862850189,0.21894124150276184,0.824949324131012,1.0,0.0429572041756731,1,1,68,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216475326726586,0.9990745620743837,0,0.8234655767607113,0.07635577867736544,0.005719369499488502,0.03614457831325301,0.20481927710843373,0.0,0,0.4066816515558775,0.6144578313253012,1.0481927710843373,3,2.0481927710843375,0.8411661819397334,3,3,[],542,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,30,6,0.07,-0.5706288820792099,0.8212080606868342,-0.03994402289390564,0.05748456344008446,0.0,0.07000000029802322,1.049691123998658,1.6518170207482246,2.953999730617577,38,1,39,1,33,1,1,1,0.07,temporal
seed_1,20260801,20260802,56,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1946662380,1,0,0,0,0,0,,0,200,horizon,gripper_never_closed,11.026000754467924,18.755264481176678,14.440566687271644,-0.06409396231174469,0.1803928017616272,0.8270237445831299,1.0,0.05620470396155661,0,1,43,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.849172300362477,0.8179929875223254,0.2770479917526245,0,0.8220810922687173,0.0,0.18344913284048217,0.0,0.0,0.0,2,0.3097216684459861,0.8,0.54,3,1.54,0.9170872223957565,7,59,[],2894,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,28,1,0.07,6.123233995736766e-17,1.0,6.938893903907228e-18,0.07000000029802322,0.0,0.07000000029802322,0.7252781185270425,0.2087666227086246,18.755264481176678,15,1,1,1,1,1,1,1,0.07,temporal
seed_1,20260801,20260802,57,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,886771867,0,1,1,135,140,0,,0,140,success,success,0.3892475812299385,1.7175173523216174,0.6651338033031586,0.06727372109889984,-0.05684183910489082,0.8989214301109314,1.0,0.0017512606826973456,121,1,46,1,1,126,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023806660496015777}",0.9035724463348193,0.8243456860397058,1.0,0,0.9035724463348193,0.0,0.008095301702934885,0.0,0.0,0.0,1,0.34520655057180877,0.75,0.7071428571428572,3,1.707142857142857,0.8931279269848478,6,5,[],503,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,33,1,0.07,0.1950903220161283,-0.9807852804032304,0.013656322844326496,-0.06865496933460236,0.0,0.07000000029802322,0.5972056471644066,0.298943250625813,1.7175173523216174,13,1,1,1,1,1,1,1,0.07,temporal
seed_1,20260801,20260802,58,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1306754469,3,1,1,177,177,0,,0,177,success,success,0.6389991578359512,1.7170847243710041,1.7170847243710041,-0.013350121676921844,0.2049809843301773,0.8213412165641785,1.0,0.039105655658850325,1,1,79,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023731948668538963}",0.8275672460102691,0.8206096551667561,0.9648047694936395,0,0.8220994506531881,0.09170766748844136,0.006519735533088392,0.03954802259887006,0.0,0.0,1,0.3637422310468298,0.711864406779661,0.8305084745762712,3,1.8305084745762712,0.8752676637593328,7,2,[],380,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,45,6,0.07,-0.7815584674967277,0.6238319981246283,-0.054709091782569885,0.0436682403087616,0.0,0.07000000029802322,0.7242659557090694,0.33739785135248956,1.7170847243710041,34,1,1,1,1,1,1,1,0.07,temporal
seed_1,20260801,20260802,59,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1495092352,0,1,1,126,133,0,,0,133,success,success,2.4409739380080144,5.505472910846808,5.018703952348883,-0.151133194565773,-0.02002420276403427,0.9246320128440857,1.0,0.001936225100732044,113,1,41,1,1,117,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9071071516448237,0.8205638759361693,0.9973729698976967,0,0.9071071516448237,0.0,0.01628615420645281,0.0,0.0,0.0,1,0.33248777427178516,0.7744360902255639,0.631578947368421,3,1.631578947368421,0.9042219092614863,6,14,[],1124,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,26,1,0.07,-0.7071067811865477,-0.7071067811865475,-0.04949747398495674,-0.04949747398495674,0.0,0.07000000029802322,0.8204035792166048,3.084695963192448,5.505472910846808,15,0,-1,0,-1,1,66,66,0.07,temporal
seed_1,20260801,20260802,60,push,B,Push the blue ball away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1145732370,3,1,1,65,65,0,,0,65,success,success,1.0567014377154773,2.0802145249090067,0.463007599765107,-0.034820154309272766,-0.17691372334957123,0.8251270651817322,1.0,0.035230729431303655,1,1,60,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002364461424943919}",0.8280000000000001,0.825584586465702,1.0,0,0.8259127766015569,0.07907218379381237,0.00027552660522033024,0.07692307692307693,0.09230769230769231,0.0,0,0.5291647205852874,0.6307692307692307,0.9692307692307692,3,1.9692307692307693,0.8475116452438193,3,5,[],455,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,20,6,0.07,-0.6386481536215411,-0.7694988862082884,-0.04470537230372429,-0.05386492237448692,0.0,0.07000000029802322,0.6895868821187452,1.2645308696002415,2.0802145249090067,40,1,37,1,32,1,1,1,0.07,temporal
seed_1,20260801,20260802,1,push,B,Push the blue ball away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1485225831,13,0,0,0,0,0,,0,136,recovery_limit,recovery_limit,4.348778108531429,8.400165161012502,8.339481778297685,-0.11310622096061707,-0.07549703121185303,0.8266933560371399,1.0,0.042820073060835274,1,1,136,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023384603578408634}",0.8280000000000001,0.8255331866602721,1.0,0,0.8255331866602721,5.217048672024237e-05,3.955977524195143e-05,0.1323529411764706,0.0,0.0,3,0.48838156214875605,0.7647058823529411,0.6617647058823529,3,1.661764705882353,0.8997946490457212,9,3,[],570,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,23,6,0.08,-0.9951428075501908,0.09844182333299206,-0.07961142808198929,0.007875345647335052,0.0,0.07999999821186066,0.6440598193019144,3.886385496279997,8.400165161012502,113,0,-1,0,-1,0,-1,-1,0.08,temporal
seed_1,20260801,20260802,2,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,423671072,20,0,0,0,0,0,,0,200,horizon,insufficient_push_distance,1.2108094311258875,4.9078413364241715,2.8028577465049485,0.21931718289852142,0.04185854643583298,0.8246458768844604,1.0,0.04079723127417265,1,1,81,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8266846923484649,0.8216448568716477,0.9871607307068189,0,0.8228835471837478,0.07221752213073124,0.009262977088502202,0.005,0.045,0.0,1,0.38032878030427725,0.78,0.575,3,1.575,0.9110359075838355,7,8,[],855,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,35,6,0.08,0.5555702330196018,-0.8314696123025455,0.044445618987083435,-0.06651756912469864,0.0,0.07999999821186066,0.17950742346001025,1.5701410987014557,4.9078413364241715,46,1,46,1,45,1,1,1,0.08,temporal
seed_1,20260801,20260802,3,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,375455843,37,1,1,185,185,0,,0,185,success,success,1.167927515709013,2.180689289869777,0.7718357530723342,0.1816880702972412,-0.1820020228624344,0.8254728317260742,1.0,0.04415145276276041,1,1,71,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8259077104376621,0.8216317593517843,0.9924608054570854,0,0.8229923621594409,0.0917134558647059,0.01783695340823945,0.0,0.05945945945945946,0.0,1,0.37888042902940183,0.7675675675675676,0.6648648648648648,3,1.664864864864865,0.8998926655764341,7,2,[],380,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,34,6,0.08,-0.2879181526539416,-0.9576550200214802,-0.023033451288938522,-0.07661239802837372,0.0,0.07999999821186066,0.548201641681108,1.3840958825458958,2.180689289869777,37,1,20,1,11,1,1,1,0.08,temporal
seed_1,20260801,20260802,4,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,553518490,0,1,1,87,87,0,,0,87,success,success,1.0147694400027631,1.9899946568720916,1.4068259407748447,0.11091573536396027,-0.1926325261592865,0.8244377970695496,1.0,0.05009332979871524,1,1,71,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8244422052112915,0.8216285617657116,0.9983681905851824,0,0.8244422052112915,0.07077436392539665,0.018669798512190333,0.0,0.06896551724137931,0.0,0,0.4016339945919937,0.6206896551724138,1.0689655172413792,3,2.0689655172413794,0.8382454188441181,3,2,[],380,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,30,6,0.08,-0.3714944786067276,-0.9284351632530489,-0.029719557613134384,-0.07427481561899185,0.0,0.07999999821186066,0.43492474257700375,1.676842932334168,1.9899946568720916,41,1,42,1,38,1,1,1,0.08,temporal
seed_1,20260801,20260802,5,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1506469058,0,1,1,151,157,0,,0,157,success,success,1.2364554368952587,8.115301290527466,1.019665149667819,-0.046047814190387726,0.09875407814979553,0.9081636071205139,1.0,0.0006849363465392122,137,1,141,1,1,142,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002365868825539128}",0.9065306360542441,0.8255659030001086,1.0,0,0.9065306360542441,0.0,0.006026918073446371,0.01910828025477707,0.0,0.0,1,0.36226612597617336,0.7707006369426752,0.6496815286624203,3,1.6496815286624205,0.9018674455229229,6,17,[],1204,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,32,1,0.08,-0.9807852804032304,-0.19509032201612836,-0.07846282422542572,-0.015607225708663464,0.0,0.07999999821186066,0.4193460588765835,0.8940328578743381,8.115301290527466,109,1,3,1,1,1,1,1,0.08,temporal
seed_1,20260801,20260802,6,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2061678707,14,1,1,182,182,0,,0,182,success,success,1.4511500619027464,2.967219258141663,1.9491458265049566,0.09653812646865845,0.24405351281166077,0.8244029879570007,1.0,0.04380917504395692,1,1,75,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8241975260875534,0.8216412458458403,0.9988536499213296,0,0.8227625446357439,0.09003465920133902,0.024286300761359663,0.01098901098901099,0.0989010989010989,0.0,1,0.3779029033891934,0.7637362637362637,0.6758241758241759,3,1.6758241758241759,0.8982425446793424,7,4,[],669,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,33,6,0.08,-0.5252375501072586,0.850955648642939,-0.04201900586485863,0.06807645410299301,0.0,0.07999999821186066,0.7465090536231165,1.760783525036402,2.967219258141663,42,1,37,1,33,1,1,1,0.08,temporal
seed_1,20260801,20260802,7,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1419313632,0,1,1,141,147,0,,0,147,success,success,0.8801022479034926,2.4175481868252153,1.5586022919047644,-0.03172760456800461,-0.02770501933991909,0.9100363850593567,1.0,0.002956152116541763,127,1,131,1,1,132,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002363631911915866}",0.906226423814101,0.8255230728086481,1.0,0,0.906226423814101,0.0,0.005794867400496155,0.0,0.0,0.0,1,0.32050564322990194,0.8231292517006803,0.4897959183673469,3,1.489795918367347,0.9254448792850125,6,9,[],567,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,24,1,0.08,1.0,0.0,0.07999999821186066,0.0,0.0,0.07999999821186066,2.4175481868252153,0.7320815682505122,1.5586022919047644,107,1,3,1,1,1,1,1,0.08,temporal
seed_1,20260801,20260802,8,push,B,Push the blue ball away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1070560489,3,0,0,0,0,0,,0,200,horizon,insufficient_push_distance,1.7762615143512488,3.193380042613668,1.667244586240707,-0.04490722715854645,0.20946724712848663,0.8258395195007324,1.0,0.03575501895624406,1,1,64,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002371489401239374}",0.8280000000000001,0.8233254452932108,1.0,0,0.8259108425287656,0.0598490209871303,0.0005370517804674193,0.09,0.065,0.0,1,0.41601563640367983,0.685,0.855,3,1.855,0.8689600211319377,10,3,[],542,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,28,6,0.08,-0.8451739699453478,0.5344913100573482,-0.06761391460895538,0.042759303003549576,0.0,0.07999999821186066,0.3706514949385016,1.9309917217696753,3.193380042613668,36,1,153,1,69,1,1,1,0.08,temporal
seed_1,20260801,20260802,9,push,B,Push the blue ball away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1348464606,1,0,0,0,0,0,,0,200,horizon,insufficient_push_distance,6.202274705261281,10.753853293517555,5.536565115711684,-0.15227746963500977,-0.1170787587761879,0.8274657726287842,1.0,0.05546285806795776,1,1,161,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.00237277156685778}",0.8280000000000001,0.8251882940719351,1.0,0,0.8259108425287656,0.018009877907274048,0.004604288822184471,0.05,0.01,0.0,2,0.40152617077483393,0.785,0.615,3,1.615,0.9074007156582016,7,31,[],1743,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,40,6,0.08,-0.9885028795232741,0.1512020409061849,-0.07908023148775101,0.012096162885427475,0.0,0.07999999821186066,1.342756479856413,6.08197744285051,10.753853293517555,121,0,-1,0,-1,0,-1,-1,0.08,temporal
seed_1,20260801,20260802,10,push,B,Push the blue ball away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1982507234,7,1,1,165,165,0,,0,165,success,success,1.9258868582281703,3.749281659513082,3.6743919495829678,0.012753104791045189,-0.20521633327007294,0.8259263634681702,1.0,0.03925046706765113,1,1,67,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002373610212769684}",0.8280000000000001,0.8227868936126752,1.0,0,0.8258728653821589,0.07583512870644021,0.018243548154783643,0.04242424242424243,0.01818181818181818,0.0,2,0.439342709285083,0.7818181818181819,0.6,3,1.6,0.9075854967969131,8,6,[],645,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,32,6,0.08,-0.6720581309494901,-0.7404983920473278,-0.053764648735523224,-0.05923987179994583,0.0,0.07999999821186066,1.1945446944897626,1.6015169458455782,3.749281659513082,35,1,20,1,6,1,1,1,0.08,temporal
seed_1,20260801,20260802,11,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1679153557,0,1,1,147,152,0,,0,152,success,success,0.588924198330641,1.8437845867148714,1.5815556723141537,-0.009698297828435898,-0.08630155026912689,0.9043906927108765,1.0,0.007153968744977145,132,1,44,1,1,138,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023667861497321595}",0.90368840611784,0.8195253790603448,0.9963736848440021,0,0.90368840611784,0.0,0.006458262655696942,0.0,0.0,0.0,1,0.3244974144861879,0.7763157894736842,0.631578947368421,3,1.631578947368421,0.9044909908464375,6,7,[],511,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,29,1,0.08,-1.8369701987210297e-16,-1.0,-1.3877787807814457e-17,-0.07999999821186066,0.0,0.07999999821186066,0.20890392576439232,0.5965975491573166,1.8437845867148714,15,1,2,1,1,1,1,1,0.08,temporal
seed_1,20260801,20260802,12,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1255196262,4,1,1,173,173,0,,0,173,success,success,0.9289979434344923,1.6607634578507522,0.8986776601337069,0.11014644801616669,-0.16472592949867249,0.8218083381652832,1.0,0.03505924548284076,1,1,67,1,1,159,160,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023793456294382218}",0.8288418616901075,0.8206096551667561,0.9543108898214996,0,0.822658797349411,0.07586380247201062,0.007308658121180745,0.0,0.07514450867052024,0.0,1,0.35856271356593217,0.8092485549132948,0.5375722543352601,3,1.5375722543352601,0.9186552106325911,7,1,[],190,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,27,6,0.08,-0.26609697423313095,-0.9639462642201444,-0.02128775790333748,-0.07711569964885712,0.0,0.07999999821186066,0.4332496997036476,0.750219953300542,1.6607634578507522,40,1,7,1,1,1,1,1,0.08,temporal
seed_1,20260801,20260802,13,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1431197586,0,1,1,129,135,0,,0,135,success,success,0.7713735774218863,3.061273366387338,0.9902018571610601,-0.11865277588367462,0.09941061586141586,0.9076839685440063,1.0,0.0027112572667813374,115,1,42,1,1,120,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023590014413603726}",0.9066754634602975,0.824995652705461,1.0,0,0.9066754634602975,0.0,0.003746633402239319,0.0,0.0,0.0,1,0.33189552628976976,0.7925925925925926,0.5777777777777777,3,1.5777777777777777,0.9122293006913871,6,12,[],983,0,[],[],[],1,target_displacement,target-displacement.v2,0.08,1,1,24,1,0.08,-0.7071067811865475,0.7071067811865476,-0.05656854063272476,0.05656854063272476,0.0,0.07999999821186066,0.7669913388351389,1.124181652400727,3.061273366387338,18,1,6,1,2,1,1,1,0.08,temporal
